Time (us)	Load raw 1	Load raw 2	Load raw 3	Acceleration raw 1	Acceleration raw 2	Acceleration raw 3	Load filtered 1	Load filtered 2	Load filtered 3	Load scaled 1	Load scaled 2	Load scaled 3	Load summ	Acceleration scaled 1	Acceleration scaled 2	Acceleration scaled 3
592207	0.000047	-0.000000	-0.000030	1.612223	1.708494	1.444790	0.000047	-0.000000	-0.000030	-1.053969	-55.357961	48.587147	-7.824783	-25.996393	-0.138630	1814.524159
592266	0.000047	-0.000000	-0.000030	1.611759	1.707989	1.444394	0.000047	-0.000000	-0.000030	-1.053849	-55.358138	48.586995	-7.824992	-25.991401	-0.138548	1814.528142
592324	0.000047	-0.000000	-0.000030	1.611236	1.707479	1.443930	0.000047	-0.000000	-0.000030	-1.053732	-55.358329	48.586835	-7.825227	-25.986449	-0.138467	1814.532089
592383	0.000047	-0.000000	-0.000030	1.610702	1.707002	1.443411	0.000047	-0.000000	-0.000030	-1.053630	-55.358504	48.586661	-7.825473	-25.981544	-0.138386	1814.535968
592441	0.000046	-0.000001	-0.000030	1.610184	1.706491	1.442945	0.000047	-0.000000	-0.000030	-1.053546	-55.358637	48.586472	-7.825711	-25.976700	-0.138305	1814.539732
592500	0.000046	-0.000000	-0.000029	1.609688	1.705991	1.442479	0.000047	-0.000000	-0.000030	-1.053483	-55.358723	48.586267	-7.825939	-25.971946	-0.138222	1814.543410
592559	0.000047	-0.000001	-0.000030	1.609157	1.705459	1.441950	0.000047	-0.000000	-0.000030	-1.053435	-55.358783	48.586036	-7.826182	-25.967266	-0.138140	1814.547064
592617	0.000047	-0.000001	-0.000030	1.608731	1.704998	1.441450	0.000047	-0.000000	-0.000030	-1.053395	-55.358842	48.585786	-7.826451	-25.962652	-0.138058	1814.550701
592676	0.000046	-0.000001	-0.000030	1.608063	1.704488	1.440936	0.000047	-0.000000	-0.000030	-1.053359	-55.358880	48.585559	-7.826679	-25.958106	-0.137978	1814.554365
592734	0.000046	-0.000000	-0.000030	1.607630	1.704000	1.440478	0.000047	-0.000000	-0.000030	-1.053328	-55.358873	48.585389	-7.826812	-25.953594	-0.137896	1814.558102
592793	0.000046	0.000000	-0.000030	1.607137	1.703567	1.440046	0.000047	-0.000000	-0.000030	-1.053308	-55.358851	48.585243	-7.826916	-25.949108	-0.137812	1814.561869
592852	0.000046	-0.000001	-0.000030	1.606599	1.703024	1.439533	0.000047	-0.000000	-0.000030	-1.053299	-55.358833	48.585096	-7.827036	-25.944680	-0.137728	1814.565640
592910	0.000046	-0.000000	-0.000030	1.606101	1.702542	1.439054	0.000047	-0.000000	-0.000030	-1.053300	-55.358829	48.584980	-7.827148	-25.940327	-0.137644	1814.569415
592969	0.000047	-0.000001	-0.000029	1.605533	1.702022	1.438580	0.000047	-0.000000	-0.000030	-1.053325	-55.358840	48.584927	-7.827239	-25.936028	-0.137562	1814.573144
593027	0.000048	0.000000	-0.000030	1.605100	1.701497	1.438074	0.000047	-0.000000	-0.000030	-1.053377	-55.358846	48.584924	-7.827299	-25.931782	-0.137480	1814.576790
593086	0.000047	-0.000000	-0.000030	1.604595	1.700964	1.437563	0.000047	-0.000000	-0.000030	-1.053430	-55.358844	48.584956	-7.827318	-25.927608	-0.137397	1814.580366
593145	0.000046	-0.000001	-0.000030	1.604135	1.700483	1.437116	0.000047	-0.000000	-0.000030	-1.053477	-55.358848	48.585004	-7.827321	-25.923502	-0.137314	1814.583918
593203	0.000047	0.000000	-0.000030	1.603512	1.700004	1.436608	0.000047	-0.000000	-0.000030	-1.053546	-55.358845	48.585047	-7.827343	-25.919466	-0.137232	1814.587489
593262	0.000047	-0.000000	-0.000030	1.603041	1.699440	1.436149	0.000047	-0.000000	-0.000030	-1.053625	-55.358818	48.585093	-7.827349	-25.915507	-0.137150	1814.591029
593320	0.000047	-0.000001	-0.000030	1.602483	1.699007	1.435630	0.000047	-0.000000	-0.000030	-1.053686	-55.358793	48.585156	-7.827323	-25.911621	-0.137068	1814.594449
593379	0.000047	-0.000001	-0.000030	1.602054	1.698446	1.435168	0.000047	-0.000000	-0.000030	-1.053747	-55.358809	48.585247	-7.827309	-25.907789	-0.136986	1814.597759
593438	0.000047	-0.000000	-0.000030	1.601536	1.697956	1.434677	0.000047	-0.000000	-0.000030	-1.053829	-55.358842	48.585380	-7.827292	-25.903956	-0.136905	1814.601031
593496	0.000047	-0.000001	-0.000030	1.600974	1.697487	1.434112	0.000047	-0.000000	-0.000030	-1.053893	-55.358842	48.585536	-7.827199	-25.900081	-0.136824	1814.604313
593555	0.000046	-0.000001	-0.000030	1.600527	1.696938	1.433627	0.000047	-0.000000	-0.000030	-1.053902	-55.358805	48.585694	-7.827013	-25.896168	-0.136742	1814.607607
593613	0.000047	-0.000000	-0.000030	1.599962	1.696461	1.433155	0.000047	-0.000000	-0.000030	-1.053886	-55.358749	48.585848	-7.826787	-25.892230	-0.136659	1814.610893
593672	0.000047	-0.000001	-0.000030	1.599533	1.696052	1.432671	0.000047	-0.000000	-0.000030	-1.053878	-55.358678	48.585989	-7.826567	-25.888305	-0.136578	1814.614170
593730	0.000047	-0.000001	-0.000030	1.598874	1.695458	1.432189	0.000047	-0.000000	-0.000030	-1.053861	-55.358615	48.586124	-7.826352	-25.884401	-0.136497	1814.617440
593789	0.000046	-0.000001	-0.000030	1.598481	1.694955	1.431721	0.000047	-0.000000	-0.000030	-1.053826	-55.358555	48.586250	-7.826130	-25.880491	-0.136417	1814.620699
593848	0.000046	-0.000001	-0.000030	1.597940	1.694465	1.431259	0.000047	-0.000000	-0.000030	-1.053789	-55.358468	48.586340	-7.825918	-25.876555	-0.136340	1814.623974
593906	0.000047	-0.000000	-0.000030	1.597469	1.693943	1.430764	0.000047	-0.000000	-0.000030	-1.053782	-55.358355	48.586390	-7.825747	-25.872591	-0.136266	1814.627264
593965	0.000046	-0.000000	-0.000030	1.596942	1.693500	1.430261	0.000047	-0.000000	-0.000030	-1.053829	-55.358236	48.586427	-7.825639	-25.868635	-0.136194	1814.630523
594023	0.000047	-0.000001	-0.000030	1.596434	1.692922	1.429827	0.000047	-0.000000	-0.000030	-1.053921	-55.358135	48.586448	-7.825608	-25.864725	-0.136121	1814.633759
594082	0.000047	-0.000000	-0.000031	1.595941	1.692386	1.429252	0.000047	-0.000000	-0.000030	-1.054023	-55.358044	48.586429	-7.825639	-25.860881	-0.136048	1814.637007
594141	0.000047	-0.000001	-0.000030	1.595418	1.691977	1.428812	0.000047	-0.000000	-0.000030	-1.054113	-55.357938	48.586372	-7.825679	-25.857099	-0.135976	1814.640242
594199	0.000047	-0.000000	-0.000030	1.594885	1.691426	1.428295	0.000047	-0.000000	-0.000030	-1.054190	-55.357804	48.586312	-7.825682	-25.853374	-0.135902	1814.643464
594258	0.000046	-0.000000	-0.000031	1.594380	1.690996	1.427854	0.000047	-0.000000	-0.000030	-1.054251	-55.357635	48.586271	-7.825614	-25.849674	-0.135827	1814.646700
594316	0.000046	-0.000000	-0.000030	1.593861	1.690431	1.427360	0.000047	-0.000000	-0.000030	-1.054286	-55.357433	48.586246	-7.825473	-25.845938	-0.135751	1814.649930
594375	0.000047	0.000000	-0.000030	1.593346	1.689928	1.426822	0.000047	-0.000000	-0.000030	-1.054304	-55.357224	48.586238	-7.825290	-25.842159	-0.135675	1814.653169
594434	0.000047	-0.000000	-0.000030	1.592889	1.689394	1.426422	0.000047	-0.000000	-0.000030	-1.054331	-55.357035	48.586221	-7.825145	-25.838350	-0.135599	1814.656442
594492	0.000046	-0.000000	-0.000030	1.592315	1.688899	1.425823	0.000047	-0.000000	-0.000030	-1.054395	-55.356857	48.586184	-7.825068	-25.834493	-0.135522	1814.659710
594551	0.000047	-0.000000	-0.000030	1.591792	1.688407	1.425387	0.000047	-0.000000	-0.000030	-1.054489	-55.356671	48.586178	-7.824982	-25.830587	-0.135445	1814.662934
594609	0.000047	-0.000000	-0.000031	1.591339	1.687907	1.424957	0.000047	-0.000000	-0.000030	-1.054574	-55.356496	48.586217	-7.824852	-25.826661	-0.135367	1814.666117
594668	0.000046	-0.000000	-0.000031	1.590750	1.687493	1.424460	0.000047	-0.000000	-0.000030	-1.054635	-55.356352	48.586274	-7.824713	-25.822701	-0.135293	1814.669270
594727	0.000047	-0.000000	-0.000030	1.590330	1.686988	1.423953	0.000047	-0.000000	-0.000030	-1.054694	-55.356232	48.586304	-7.824623	-25.818647	-0.135222	1814.672406
594785	0.000046	-0.000001	-0.000030	1.589824	1.686427	1.423522	0.000047	-0.000000	-0.000030	-1.054754	-55.356136	48.586285	-7.824605	-25.814504	-0.135153	1814.675521
594844	0.000047	-0.000001	-0.000030	1.589292	1.685894	1.422963	0.000047	-0.000000	-0.000030	-1.054807	-55.356062	48.586244	-7.824624	-25.810328	-0.135087	1814.678612
594902	0.000046	-0.000000	-0.000030	1.588816	1.685442	1.422479	0.000047	-0.000000	-0.000030	-1.054874	-55.355977	48.586203	-7.824649	-25.806141	-0.135020	1814.681692
594961	0.000047	-0.000000	-0.000031	1.588310	1.684966	1.422060	0.000047	-0.000000	-0.000030	-1.054940	-55.355866	48.586189	-7.824616	-25.801955	-0.134952	1814.684741
595020	0.000047	-0.000000	-0.000031	1.587777	1.684394	1.421477	0.000047	-0.000000	-0.000030	-1.054950	-55.355749	48.586238	-7.824462	-25.797736	-0.134883	1814.687743
595078	0.000047	-0.000000	-0.000030	1.587273	1.683955	1.421109	0.000047	-0.000000	-0.000030	-1.054915	-55.355643	48.586342	-7.824215	-25.793433	-0.134812	1814.690703
595137	0.000047	-0.000000	-0.000030	1.586742	1.683395	1.420571	0.000047	-0.000000	-0.000030	-1.054879	-55.355535	48.586455	-7.823960	-25.789013	-0.134740	1814.693628
595195	0.000047	-0.000000	-0.000030	1.586202	1.682940	1.420093	0.000047	-0.000000	-0.000030	-1.054842	-55.355427	48.586537	-7.823732	-25.784500	-0.134670	1814.696517
595254	0.000046	-0.000000	-0.000030	1.585703	1.682472	1.419574	0.000047	-0.000000	-0.000030	-1.054793	-55.355324	48.586596	-7.823522	-25.779942	-0.134600	1814.699374
595312	0.000047	-0.000001	-0.000031	1.585190	1.681946	1.419123	0.000047	-0.000000	-0.000030	-1.054741	-55.355231	48.586634	-7.823338	-25.775353	-0.134529	1814.702263
595371	0.000047	-0.000001	-0.000030	1.584728	1.681507	1.418623	0.000047	-0.000000	-0.000030	-1.054697	-55.355159	48.586649	-7.823206	-25.770757	-0.134456	1814.705245
595430	0.000046	-0.000000	-0.000030	1.584187	1.680984	1.418140	0.000047	-0.000000	-0.000030	-1.054660	-55.355113	48.586663	-7.823110	-25.766158	-0.134380	1814.708291
595488	0.000046	-0.000001	-0.000029	1.583691	1.680468	1.417701	0.000047	-0.000000	-0.000030	-1.054607	-55.355070	48.586679	-7.822998	-25.761500	-0.134303	1814.711357
595547	0.000047	-0.000000	-0.000030	1.583201	1.679994	1.417160	0.000047	-0.000000	-0.000030	-1.054522	-55.355023	48.586698	-7.822847	-25.756720	-0.134228	1814.714455
595605	0.000047	-0.000000	-0.000030	1.582702	1.679449	1.416704	0.000047	-0.000000	-0.000030	-1.054416	-55.354981	48.586728	-7.822669	-25.751819	-0.134155	1814.717548
595664	0.000046	-0.000001	-0.000031	1.582155	1.678944	1.416241	0.000047	-0.000000	-0.000030	-1.054303	-55.354933	48.586759	-7.822477	-25.746841	-0.134085	1814.720617
595723	0.000046	-0.000000	-0.000031	1.581672	1.678477	1.415736	0.000047	-0.000000	-0.000030	-1.054210	-55.354877	48.586775	-7.822311	-25.741761	-0.134017	1814.723724
595781	0.000046	-0.000001	-0.000031	1.581186	1.677944	1.415267	0.000047	-0.000000	-0.000030	-1.054137	-55.354835	48.586780	-7.822192	-25.736541	-0.133948	1814.726918
595840	0.000047	-0.000000	-0.000031	1.580632	1.677440	1.414752	0.000047	-0.000000	-0.000030	-1.054063	-55.354806	48.586779	-7.822090	-25.731174	-0.133880	1814.730166
595898	0.000047	0.000000	-0.000030	1.580142	1.676998	1.414320	0.000047	-0.000000	-0.000030	-1.053974	-55.354770	48.586755	-7.821989	-25.725714	-0.133812	1814.733410
595957	0.000047	-0.000001	-0.000031	1.579586	1.676502	1.413774	0.000047	-0.000000	-0.000030	-1.053869	-55.354729	48.586689	-7.821909	-25.720222	-0.133742	1814.736612
596016	0.000046	-0.000000	-0.000030	1.579147	1.675956	1.413335	0.000047	-0.000000	-0.000030	-1.053738	-55.354682	48.586602	-7.821818	-25.714690	-0.133672	1814.739729
596074	0.000047	-0.000001	-0.000030	1.578575	1.675452	1.412840	0.000047	-0.000000	-0.000030	-1.053573	-55.354608	48.586511	-7.821669	-25.709110	-0.133600	1814.742788
596133	0.000047	-0.000000	-0.000030	1.578110	1.675011	1.412360	0.000047	-0.000000	-0.000030	-1.053401	-55.354514	48.586412	-7.821503	-25.703463	-0.133526	1814.745848
596191	0.000047	-0.000000	-0.000031	1.577615	1.674498	1.411838	0.000047	-0.000000	-0.000030	-1.053236	-55.354423	48.586315	-7.821345	-25.697735	-0.133452	1814.748931
596250	0.000047	0.000000	-0.000030	1.577124	1.673971	1.411391	0.000047	-0.000000	-0.000030	-1.053078	-55.354338	48.586242	-7.821175	-25.691950	-0.133377	1814.752056
596309	0.000048	0.000000	-0.000030	1.576635	1.673516	1.410877	0.000047	-0.000000	-0.000030	-1.052937	-55.354278	48.586187	-7.821027	-25.686151	-0.133303	1814.755223
596367	0.000046	-0.000000	-0.000030	1.576117	1.672949	1.410353	0.000047	-0.000000	-0.000030	-1.052823	-55.354235	48.586129	-7.820930	-25.680316	-0.133229	1814.758374
596426	0.000046	-0.000000	-0.000030	1.575669	1.672489	1.409973	0.000047	-0.000000	-0.000030	-1.052742	-55.354163	48.586037	-7.820868	-25.674378	-0.133156	1814.761443
596484	0.000047	-0.000000	-0.000031	1.575086	1.672045	1.409436	0.000047	-0.000000	-0.000030	-1.052687	-55.354053	48.585924	-7.820816	-25.668338	-0.133083	1814.764383
596543	0.000047	-0.000001	-0.000030	1.574616	1.671470	1.408953	0.000047	-0.000000	-0.000030	-1.052652	-55.353945	48.585835	-7.820762	-25.662242	-0.133013	1814.767164
596602	0.000047	-0.000000	-0.000030	1.574087	1.670979	1.408473	0.000047	-0.000000	-0.000030	-1.052622	-55.353860	48.585775	-7.820707	-25.656136	-0.132945	1814.769817
596660	0.000047	-0.000000	-0.000030	1.573574	1.670518	1.408012	0.000047	-0.000000	-0.000030	-1.052584	-55.353816	48.585729	-7.820671	-25.650030	-0.132880	1814.772404
596719	0.000046	-0.000001	-0.000031	1.573111	1.670015	1.407542	0.000047	-0.000000	-0.000030	-1.052545	-55.353812	48.585680	-7.820677	-25.643895	-0.132816	1814.774957
596777	0.000047	-0.000001	-0.000030	1.572589	1.669525	1.407067	0.000047	-0.000000	-0.000030	-1.052514	-55.353816	48.585625	-7.820705	-25.637741	-0.132751	1814.777421
596836	0.000046	-0.000000	-0.000031	1.572111	1.669047	1.406560	0.000047	-0.000000	-0.000030	-1.052498	-55.353804	48.585588	-7.820714	-25.631636	-0.132686	1814.779760
596895	0.000047	-0.000000	-0.000030	1.571535	1.668496	1.406053	0.000047	-0.000000	-0.000030	-1.052483	-55.353775	48.585566	-7.820692	-25.625599	-0.132621	1814.782080
596953	0.000047	-0.000000	-0.000030	1.571105	1.667981	1.405551	0.000047	-0.000000	-0.000030	-1.052464	-55.353727	48.585529	-7.820662	-25.619591	-0.132554	1814.784399
597012	0.000046	-0.000001	-0.000030	1.570540	1.667552	1.405117	0.000047	-0.000000	-0.000030	-1.052465	-55.353666	48.585452	-7.820679	-25.613604	-0.132485	1814.786651
597070	0.000047	-0.000001	-0.000030	1.570032	1.667047	1.404628	0.000047	-0.000000	-0.000030	-1.052483	-55.353611	48.585357	-7.820737	-25.607625	-0.132416	1814.788816
597129	0.000047	-0.000001	-0.000030	1.569501	1.666508	1.404136	0.000047	-0.000000	-0.000030	-1.052498	-55.353572	48.585265	-7.820806	-25.601629	-0.132349	1814.790899
597188	0.000046	-0.000000	-0.000030	1.569031	1.666043	1.403666	0.000047	-0.000000	-0.000030	-1.052518	-55.353546	48.585165	-7.820899	-25.595640	-0.132283	1814.792932
597246	0.000046	-0.000000	-0.000030	1.568515	1.665488	1.403185	0.000047	-0.000000	-0.000030	-1.052552	-55.353529	48.585066	-7.821015	-25.589671	-0.132218	1814.794896
597305	0.000046	-0.000001	-0.000030	1.568053	1.665033	1.402715	0.000047	-0.000000	-0.000030	-1.052603	-55.353509	48.584988	-7.821125	-25.583728	-0.132152	1814.796770
597363	0.000046	0.000000	-0.000030	1.567527	1.664569	1.402234	0.000047	-0.000000	-0.000030	-1.052673	-55.353458	48.584933	-7.821198	-25.577881	-0.132081	1814.798598
597422	0.000047	0.000001	-0.000030	1.566960	1.664097	1.401762	0.000047	-0.000000	-0.000030	-1.052772	-55.353374	48.584888	-7.821257	-25.572180	-0.132010	1814.800395
597480	0.000046	-0.000000	-0.000031	1.566484	1.663596	1.401238	0.000047	-0.000000	-0.000030	-1.052894	-55.353294	48.584838	-7.821350	-25.566574	-0.131938	1814.802180
597539	0.000046	-0.000001	-0.000030	1.566014	1.663085	1.400852	0.000047	-0.000000	-0.000030	-1.053016	-55.353237	48.584781	-7.821472	-25.560990	-0.131866	1814.803992
597598	0.000046	-0.000001	-0.000030	1.565531	1.662584	1.400330	0.000047	-0.000000	-0.000030	-1.053146	-55.353203	48.584718	-7.821631	-25.555380	-0.131794	1814.805841
597656	0.000047	-0.000000	-0.000030	1.564972	1.662124	1.399895	0.000047	-0.000000	-0.000030	-1.053286	-55.353188	48.584661	-7.821813	-25.549708	-0.131721	1814.807748
597715	0.000047	-0.000001	-0.000031	1.564511	1.661592	1.399379	0.000047	-0.000000	-0.000030	-1.053401	-55.353180	48.584628	-7.821953	-25.544015	-0.131646	1814.809704
597773	0.000047	-0.000000	-0.000030	1.563989	1.661088	1.398862	0.000047	-0.000000	-0.000030	-1.053484	-55.353157	48.584608	-7.822034	-25.538341	-0.131571	1814.811638
597832	0.000047	0.000000	-0.000030	1.563541	1.660541	1.398404	0.000047	-0.000000	-0.000030	-1.053569	-55.353124	48.584581	-7.822113	-25.532647	-0.131495	1814.813536
597891	0.000046	-0.000001	-0.000030	1.563048	1.660084	1.397976	0.000047	-0.000000	-0.000030	-1.053679	-55.353097	48.584562	-7.822214	-25.526932	-0.131420	1814.815433
597949	0.000046	-0.000000	-0.000030	1.562451	1.659555	1.397493	0.000047	-0.000000	-0.000030	-1.053794	-55.353066	48.584564	-7.822296	-25.521223	-0.131345	1814.817323
598008	0.000047	-0.000001	-0.000029	1.562012	1.659105	1.397004	0.000047	-0.000000	-0.000030	-1.053909	-55.353025	48.584573	-7.822361	-25.515529	-0.131272	1814.819200
598066	0.000047	-0.000000	-0.000030	1.561515	1.658596	1.396567	0.000047	-0.000000	-0.000030	-1.054059	-55.352983	48.584585	-7.822458	-25.509892	-0.131198	1814.821142
598125	0.000047	-0.000000	-0.000030	1.560952	1.658095	1.395992	0.000047	-0.000000	-0.000030	-1.054268	-55.352931	48.584578	-7.822620	-25.504301	-0.131122	1814.823189
598184	0.000047	-0.000001	-0.000030	1.560492	1.657634	1.395593	0.000047	-0.000000	-0.000030	-1.054496	-55.352846	48.584519	-7.822823	-25.498713	-0.131043	1814.825275
598242	0.000047	-0.000001	-0.000030	1.559994	1.657161	1.395103	0.000047	-0.000000	-0.000030	-1.054696	-55.352731	48.584426	-7.823001	-25.493123	-0.130963	1814.827344
598301	0.000047	-0.000001	-0.000030	1.559452	1.656671	1.394603	0.000047	-0.000000	-0.000030	-1.054862	-55.352603	48.584311	-7.823154	-25.487550	-0.130882	1814.829405
598359	0.000047	-0.000001	-0.000030	1.558989	1.656202	1.394145	0.000047	-0.000000	-0.000030	-1.055004	-55.352488	48.584166	-7.823327	-25.481986	-0.130803	1814.831488
598418	0.000046	-0.000000	-0.000030	1.558454	1.655671	1.393668	0.000047	-0.000000	-0.000030	-1.055138	-55.352399	48.583998	-7.823539	-25.476418	-0.130725	1814.833588
598477	0.000047	-0.000000	-0.000030	1.557982	1.655174	1.393099	0.000047	-0.000000	-0.000030	-1.055296	-55.352317	48.583823	-7.823791	-25.470883	-0.130645	1814.835755
598535	0.000046	-0.000001	-0.000031	1.557462	1.654675	1.392678	0.000047	-0.000000	-0.000030	-1.055481	-55.352234	48.583628	-7.824088	-25.465399	-0.130563	1814.838051
598594	0.000047	-0.000000	-0.000030	1.556950	1.654191	1.392235	0.000047	-0.000000	-0.000030	-1.055675	-55.352171	48.583406	-7.824440	-25.459957	-0.130481	1814.840463
598652	0.000047	-0.000000	-0.000030	1.556463	1.653697	1.391723	0.000047	-0.000000	-0.000030	-1.055880	-55.352153	48.583161	-7.824871	-25.454573	-0.130397	1814.842953
598711	0.000047	-0.000000	-0.000031	1.555910	1.653231	1.391249	0.000047	-0.000000	-0.000030	-1.056085	-55.352183	48.582906	-7.825362	-25.449257	-0.130314	1814.845462
598770	0.000047	-0.000000	-0.000031	1.555508	1.652670	1.390778	0.000047	-0.000000	-0.000030	-1.056280	-55.352245	48.582653	-7.825873	-25.443958	-0.130233	1814.847955
598828	0.000047	-0.000001	-0.000031	1.554983	1.652217	1.390331	0.000047	-0.000000	-0.000030	-1.056472	-55.352328	48.582394	-7.826406	-25.438634	-0.130152	1814.850448
598887	0.000047	-0.000001	-0.000030	1.554534	1.651755	1.389865	0.000047	-0.000000	-0.000030	-1.056661	-55.352421	48.582115	-7.826966	-25.433297	-0.130070	1814.852907
598945	0.000046	-0.000000	-0.000031	1.553989	1.651222	1.389319	0.000047	-0.000000	-0.000030	-1.056835	-55.352514	48.581809	-7.827540	-25.427919	-0.129988	1814.855337
599004	0.000047	-0.000000	-0.000030	1.553461	1.650706	1.388888	0.000047	-0.000000	-0.000030	-1.057011	-55.352606	48.581484	-7.828133	-25.422444	-0.129905	1814.857780
599062	0.000047	-0.000001	-0.000030	1.552919	1.650209	1.388418	0.000047	-0.000000	-0.000030	-1.057205	-55.352692	48.581158	-7.828739	-25.416911	-0.129819	1814.860194
599121	0.000046	-0.000000	-0.000031	1.552482	1.649739	1.387859	0.000047	-0.000000	-0.000030	-1.057409	-55.352750	48.580838	-7.829321	-25.411397	-0.129731	1814.862543
599180	0.000046	0.000000	-0.000030	1.551994	1.649266	1.387420	0.000047	-0.000000	-0.000030	-1.057614	-55.352782	48.580518	-7.829879	-25.405892	-0.129643	1814.864843
599238	0.000047	0.000000	-0.000031	1.551395	1.648726	1.386908	0.000047	-0.000000	-0.000030	-1.057833	-55.352831	48.580159	-7.830505	-25.400383	-0.129556	1814.867070
599297	0.000046	-0.000001	-0.000030	1.550898	1.648270	1.386457	0.000047	-0.000000	-0.000030	-1.058070	-55.352903	48.579740	-7.831234	-25.394839	-0.129472	1814.869225
599355	0.000046	-0.000001	-0.000030	1.550451	1.647785	1.385968	0.000047	-0.000000	-0.000030	-1.058313	-55.352968	48.579281	-7.832000	-25.389247	-0.129391	1814.871399
599414	0.000046	-0.000000	-0.000030	1.549980	1.647274	1.385525	0.000047	-0.000000	-0.000030	-1.058567	-55.353030	48.578812	-7.832785	-25.383670	-0.129313	1814.873626
599473	0.000047	-0.000001	-0.000030	1.549486	1.646743	1.384989	0.000047	-0.000000	-0.000030	-1.058870	-55.353089	48.578360	-7.833599	-25.378113	-0.129238	1814.875888
599531	0.000046	-0.000000	-0.000030	1.548966	1.646340	1.384532	0.000047	-0.000000	-0.000030	-1.059231	-55.353133	48.577942	-7.834422	-25.372507	-0.129165	1814.878221
599590	0.000046	-0.000000	-0.000030	1.548435	1.645822	1.384109	0.000047	-0.000000	-0.000030	-1.059623	-55.353160	48.577537	-7.835246	-25.366837	-0.129093	1814.880635
599648	0.000047	-0.000001	-0.000030	1.548000	1.645333	1.383555	0.000047	-0.000000	-0.000030	-1.060024	-55.353174	48.577111	-7.836088	-25.361143	-0.129022	1814.883095
599707	0.000047	-0.000000	-0.000030	1.547465	1.644802	1.383095	0.000047	-0.000000	-0.000030	-1.060419	-55.353163	48.576656	-7.836926	-25.355420	-0.128951	1814.885609
599766	0.000048	-0.000001	-0.000030	1.546984	1.644312	1.382674	0.000047	-0.000000	-0.000030	-1.060788	-55.353113	48.576194	-7.837708	-25.349672	-0.128880	1814.888224
599824	0.000047	0.000000	-0.000030	1.546414	1.643874	1.382151	0.000047	-0.000000	-0.000030	-1.061144	-55.353050	48.575744	-7.838449	-25.343992	-0.128809	1814.890889
599883	0.000047	-0.000000	-0.000030	1.545964	1.643378	1.381634	0.000047	-0.000000	-0.000030	-1.061508	-55.352998	48.575299	-7.839208	-25.338450	-0.128738	1814.893479
599941	0.000046	-0.000001	-0.000030	1.545417	1.642870	1.381238	0.000047	-0.000000	-0.000030	-1.061893	-55.352965	48.574860	-7.839999	-25.333000	-0.128667	1814.895993
600000	0.000047	-0.000001	-0.000030	1.544940	1.642332	1.380720	0.000047	-0.000000	-0.000030	-1.062304	-55.352954	48.574449	-7.840809	-25.327589	-0.128595	1814.898514
600059	0.000046	-0.000001	-0.000031	1.544507	1.641838	1.380255	0.000047	-0.000000	-0.000030	-1.062714	-55.352956	48.574049	-7.841621	-25.322244	-0.128524	1814.901015
600117	0.000046	-0.000001	-0.000030	1.543938	1.641371	1.379800	0.000047	-0.000000	-0.000030	-1.063106	-55.352956	48.573619	-7.842442	-25.317000	-0.128452	1814.903417
600176	0.000046	-0.000000	-0.000031	1.543490	1.640922	1.379327	0.000047	-0.000000	-0.000030	-1.063494	-55.352937	48.573159	-7.843272	-25.311798	-0.128380	1814.905689
600234	0.000047	-0.000000	-0.000030	1.543001	1.640334	1.378781	0.000047	-0.000000	-0.000030	-1.063868	-55.352906	48.572688	-7.844086	-25.306594	-0.128307	1814.907857
600293	0.000047	-0.000000	-0.000029	1.542498	1.639904	1.378358	0.000047	-0.000000	-0.000030	-1.064196	-55.352901	48.572183	-7.844914	-25.301454	-0.128233	1814.909974
600352	0.000047	-0.000001	-0.000031	1.541992	1.639420	1.377869	0.000047	-0.000000	-0.000030	-1.064497	-55.352947	48.571645	-7.845799	-25.296456	-0.128158	1814.912055
600410	0.000046	-0.000000	-0.000030	1.541522	1.638919	1.377386	0.000047	-0.000000	-0.000030	-1.064814	-55.353039	48.571124	-7.846730	-25.291573	-0.128082	1814.914113
600469	0.000046	0.000000	-0.000031	1.540988	1.638444	1.376936	0.000047	-0.000000	-0.000030	-1.065156	-55.353160	48.570620	-7.847696	-25.286729	-0.128005	1814.916172
600527	0.000047	-0.000000	-0.000030	1.540501	1.637958	1.376454	0.000047	-0.000000	-0.000030	-1.065474	-55.353278	48.570113	-7.848639	-25.281886	-0.127926	1814.918208
600586	0.000047	-0.000000	-0.000029	1.539996	1.637433	1.375980	0.000047	-0.000000	-0.000030	-1.065754	-55.353364	48.569597	-7.849520	-25.277065	-0.127848	1814.920218
600645	0.000046	-0.000000	-0.000030	1.539553	1.636982	1.375501	0.000047	-0.000000	-0.000030	-1.066039	-55.353427	48.569043	-7.850422	-25.272278	-0.127770	1814.922243
600703	0.000047	-0.000000	-0.000030	1.539036	1.636511	1.375055	0.000047	-0.000000	-0.000030	-1.066337	-55.353500	48.568474	-7.851363	-25.267509	-0.127693	1814.924281
600762	0.000047	-0.000001	-0.000030	1.538524	1.636024	1.374551	0.000047	-0.000000	-0.000030	-1.066653	-55.353597	48.567927	-7.852323	-25.262746	-0.127617	1814.926286
600820	0.000046	-0.000000	-0.000031	1.537966	1.635480	1.374065	0.000047	-0.000000	-0.000030	-1.067011	-55.353720	48.567387	-7.853344	-25.257982	-0.127540	1814.928228
600879	0.000046	-0.000000	-0.000031	1.537542	1.635013	1.373598	0.000047	-0.000000	-0.000030	-1.067397	-55.353872	48.566838	-7.854431	-25.253232	-0.127464	1814.930105
